0.026,0,0,-0.001513
0.026,0,0,-0.001513
0.026,0,0,-0.001513
0.027,0,0,-0.001477
0.027,0,0,-0.001477
0.027,0,0,-0.001477
0.028,0,0,-0.00144
0.028,0,0,-0.00144
0.028,0,0,-0.00144
0.029,0,0,-0.001402
0.029,0,0,-0.001402
0.029,0,0,-0.001402
0.03,0,0,-0.001363
0.03,0,0,-0.001363
0.03,0,0,-0.001363
0.031,0,0,-0.001324
0.031,0,0,-0.001324
0.031,0,0,-0.001324
0.032,0,0,-0.001285
0.032,0,0,-0.001285
0.032,0,0,-0.001285
0.033,0,0,-0.001247
0.033,0,0,-0.001247
0.033,0,0,-0.001247
0.034,0,0,-0.001208
0.034,0,0,-0.001208
0.034,0,0,-0.001208
0.035,0,0,-0.001156
0.035,0,0,-0.001156
0.035,0,0,-0.001156
0.036,0,0,-0.001117
0.036,0,0,-0.001117
0.036,0,0,-0.001117
0.037,0,0,-0.001076
0.037,0,0,-0.001076
0.037,0,0,-0.001076
0.038,0,0,-0.001034
0.038,0,0,-0.001034
0.038,0,0,-0.001034
0.039,0,0,-0.000986
0.039,0,0,-0.000986
0.039,0,0,-0.000986
0.04,0,0,-0.000947
0.04,0,0,-0.000947
0.04,0,0,-0.000947
0.041,0,0,-0.000915
0.041,0,0,-0.000915
0.041,0,0,-0.000915
0.042,0,0,-0.000861
0.042,0,0,-0.000861
0.042,0,0,-0.000861
0.043,0,0,-0.000841
0.043,0,0,-0.000841
0.043,0,0,-0.000841
0.044,0,0,-0.000789
0.044,0,0,-0.000789
0.044,0,0,-0.000789
0.045,0,0,-0.000745
0.045,0,0,-0.000745
0.045,0,0,-0.000745
0.046,0,0,-0.000701
0.046,0,0,-0.000701
0.046,0,0,-0.000701
0.047,0,0,-0.000658
0.047,0,0,-0.000658
0.047,0,0,-0.000658
0.048,0,0,-0.000616
0.048,0,0,-0.000616
0.048,0,0,-0.000616
0.049,0,0,-0.000573
0.049,0,0,-0.000573
0.049,0,0,-0.000573
0.05,0,0,-0.00053
0.05,0,0,-0.00053
0.05,0,0,-0.00053
0.051,0,0,-0.000365
0.051,0,0,-0.000365
0.051,0,0,-0.000365
0.052,0,0,-0.000302
0.052,0,0,-0.000302
0.052,0,0,-0.000302
0.053,0,0,-0.00023
0.053,0,0,-0.00023
0.053,0,0,-0.00023
0.054,0,0,-0.000169
0.054,0,0,-0.000169
0.054,0,0,-0.000169
0.055,0,0,-0.000112
0.055,0,0,-0.000112
0.055,0,0,-0.000112
0.056,0,0,-0.000057
0.056,0,0,-0.000057
0.056,0,0,-0.000057
0.057,0,0,-0.000016
0.057,0,0,-0.000016
0.057,0,0,-0.000016
0.058,0,0,0.000049
0.058,0,0,0.000049
0.058,0,0,0.000049
0.059,0,0,0.000087
0.059,0,0,0.000087
0.059,0,0,0.000087
0.06,0,0,0.000149
0.06,0,0,0.000149
0.06,0,0,0.000149
0.061,0,0,0.000186
0.061,0,0,0.000186
0.061,0,0,0.000186
0.062,0,0,0.000247
0.062,0,0,0.000247
0.062,0,0,0.000247
0.063,0,0,0.000283
0.063,0,0,0.000283
0.063,0,0,0.000283
0.064,0,0,0.000342
0.064,0,0,0.000342
0.064,0,0,0.000342
0.065,0,0,0.000385
0.065,0,0,0.000385
0.065,0,0,0.000385
0.066,0,0,0.00043
0.066,0,0,0.00043
0.066,0,0,0.00043
0.067,0,0,0.000475
0.067,0,0,0.000475
0.067,0,0,0.000475
0.068,0,0,0.000518
0.068,0,0,0.000518
0.068,0,0,0.000518
0.069,0,0,0.000562
0.069,0,0,0.000562
0.069,0,0,0.000562
0.07,0,0,0.000605
0.07,0,0,0.000605
0.07,0,0,0.000605
0.071,0,0,0.000648
0.071,0,0,0.000648
0.071,0,0,0.000648
0.072,0,0,0.00069
0.072,0,0,0.00069
0.072,0,0,0.00069
0.073,0,0,0.000733
0.073,0,0,0.000733
0.073,0,0,0.000733
0.074,0,0,0.000775
0.074,0,0,0.000775
0.074,0,0,0.000775
0.075,0,0,0.000817
0.075,0,0,0.000817
0.075,0,0,0.000817
0.076,0,0,0.00086
0.076,0,0,0.00086
0.076,0,0,0.00086
0.077,0,0,0.000902
0.077,0,0,0.000902
0.077,0,0,0.000902
0.078,0,0,0.000945
0.078,0,0,0.000945
0.078,0,0,0.000945
0.079,0,0,0.000987
0.079,0,0,0.000987
0.079,0,0,0.000987
0.08,0,0,0.001029
0.08,0,0,0.001029
0.08,0,0,0.001029
0.081,0,0,0.00107
0.081,0,0,0.00107
0.081,0,0,0.00107
0.082,0,0,0.001112
0.082,0,0,0.001112
0.082,0,0,0.001112
0.083,0,0,0.001153
0.083,0,0,0.001153
0.083,0,0,0.001153
0.084,0,0,0.001194
0.084,0,0,0.001194
0.084,0,0,0.001194
0.085,0,0,0.001236
0.085,0,0,0.001236
0.085,0,0,0.001236
0.086,0,0,0.001277
0.086,0,0,0.001277
0.086,0,0,0.001277
0.087,0,0,0.001319
0.087,0,0,0.001319
0.087,0,0,0.001319
0.088,0,0,0.001361
0.088,0,0,0.001361
0.088,0,0,0.001361
0.089,0,0,0.001402
0.089,0,0,0.001402
0.089,0,0,0.001402
0.09,0,0,0.001444
0.09,0,0,0.001444
0.09,0,0,0.001444
0.091,0,0,0.001486
0.091,0,0,0.001486
0.091,0,0,0.001486
0.092,0,0,0.001527
0.092,0,0,0.001527
0.092,0,0,0.001527
0.093,0,0,0.001196
0.093,0,0,0.001196
0.093,0,0,0.001196
0.094,0,0,0.001473
0.094,0,0,0.001473
0.094,0,0,0.001473
0.095,0,0,0.001519
0.095,0,0,0.001519
0.095,0,0,0.001519
0.096,0,0,0.001235
0.096,0,0,0.001235
0.096,0,0,0.001235
0.097,0,0,0.001536
0.097,0,0,0.001536
0.097,0,0,0.001536
0.098,0,0,0.001593
0.098,0,0,0.001593
0.098,0,0,0.001593
0.099,0,0,0.001309
0.099,0,0,0.001309
0.099,0,0,0.001309
0.1,0,0,0.001623
0.1,0,0,0.001623
0.1,0,0,0.001623
0.101,0,0,0.00132
0.101,0,0,0.00132
0.101,0,0,0.00132
0.102,0,0,0.001657
0.102,0,0,0.001657
0.102,0,0,0.001657
0.103,0,0,0.001356
0.103,0,0,0.001356
0.103,0,0,0.001356
0.104,0,0,0.001703
0.104,0,0,0.001703
0.104,0,0,0.001703
0.105,0,0,0.001401
0.105,0,0,0.001401
0.105,0,0,0.001401
0.106,0,0,0.001758
0.106,0,0,0.001758
0.106,0,0,0.001758
0.107,0,0,0.00145
0.107,0,0,0.00145
0.107,0,0,0.00145
0.108,0,0,0.001449
0.108,0,0,0.001449
0.108,0,0,0.001449
0.109,0,0,0.001438
0.109,0,0,0.001438
0.109,0,0,0.001438
0.11,0,0,0.001448
0.11,0,0,0.001448
0.11,0,0,0.001448
0.111,0,0,0.00146
0.111,0,0,0.00146
0.111,0,0,0.00146
0.112,0,0,0.001477
0.112,0,0,0.001477
0.112,0,0,0.001477
0.113,0,0,0.001493
0.113,0,0,0.001493
0.113,0,0,0.001493
0.114,0,0,0.001515
0.114,0,0,0.001515
0.114,0,0,0.001515
0.115,0,0,0.001533
0.115,0,0,0.001533
0.115,0,0,0.001533
0.116,0,0,0.001554
0.116,0,0,0.001554
0.116,0,0,0.001554
0.117,0,0,0.001574
0.117,0,0,0.001574
0.117,0,0,0.001574
0.118,0,0,0.001595
0.118,0,0,0.001595
0.118,0,0,0.001595
0.119,0,0,0.001615
0.119,0,0,0.001615
0.119,0,0,0.001615
0.12,0,0,0.001636
0.12,0,0,0.001636
0.12,0,0,0.001636
0.121,0,0,0.001657
0.121,0,0,0.001657
0.121,0,0,0.001657
0.122,0,0,0.001677
0.122,0,0,0.001677
0.122,0,0,0.001677
0.123,0,0,0.001698
0.123,0,0,0.001698
0.123,0,0,0.001698
0.124,0,0,0.001719
0.124,0,0,0.001719
0.124,0,0,0.001719
0.125,0,0,0.001739
0.125,0,0,0.001739
0.125,0,0,0.001739
0.126,0,0,0.001759
0.126,0,0,0.001759
0.126,0,0,0.001759
0.127,0,0,0.001779
0.127,0,0,0.001779
0.127,0,0,0.001779
0.128,0,0,0.001799
0.128,0,0,0.001799
0.128,0,0,0.001799
0.129,0,0,0.001819
0.129,0,0,0.001819
0.129,0,0,0.001819
0.13,0,0,0.001839
0.13,0,0,0.001839
0.13,0,0,0.001839
0.131,0,0,0.001857
0.131,0,0,0.001857
0.131,0,0,0.001857
0.132,0,0,0.001879
0.132,0,0,0.001879
0.132,0,0,0.001879
0.133,0,0,0.001897
0.133,0,0,0.001897
0.133,0,0,0.001897
0.134,0,0,0.001917
0.134,0,0,0.001917
0.134,0,0,0.001917
0.135,0,0,0.001938
0.135,0,0,0.001938
0.135,0,0,0.001938
0.136,0,0,0.001956
0.136,0,0,0.001956
0.136,0,0,0.001956
0.137,0,0,0.001976
0.137,0,0,0.001976
0.137,0,0,0.001976
0.138,0,0,0.001996
0.138,0,0,0.001996
0.138,0,0,0.001996
0.139,0,0,0.002015
0.139,0,0,0.002015
0.139,0,0,0.002015
0.14,0,0,0.002033
0.14,0,0,0.002033
0.14,0,0,0.002033
0.141,0,0,0.002052
0.141,0,0,0.002052
0.141,0,0,0.002052
0.142,0,0,0.002071
0.142,0,0,0.002071
0.142,0,0,0.002071
0.143,0,0,0.00209
0.143,0,0,0.00209
0.143,0,0,0.00209
0.144,0,0,0.002108
0.144,0,0,0.002108
0.144,0,0,0.002108
0.145,0,0,0.002126
0.145,0,0,0.002126
0.145,0,0,0.002126
0.146,0,0,0.002146
0.146,0,0,0.002146
0.146,0,0,0.002146
0.147,0,0,0.002165
0.147,0,0,0.002165
0.147,0,0,0.002165
0.148,0,0,0.002006
0.148,0,0,0.002006
0.148,0,0,0.002006
0.149,0,0,0.002097
0.149,0,0,0.002097
0.149,0,0,0.002097
0.15,0,0,0.002159
0.15,0,0,0.002159
0.15,0,0,0.002159
0.151,0,0,0.002029
0.151,0,0,0.002029
0.151,0,0,0.002029
0.152,0,0,0.002132
0.152,0,0,0.002132
0.152,0,0,0.002132
0.153,0,0,0.002028
0.153,0,0,0.002028
0.153,0,0,0.002028
0.154,0,0,0.002147
0.154,0,0,0.002147
0.154,0,0,0.002147
0.155,0,0,0.002051
0.155,0,0,0.002051
0.155,0,0,0.002051
0.156,0,0,0.00217
0.156,0,0,0.00217
0.156,0,0,0.00217
0.157,0,0,0.002074
0.157,0,0,0.002074
0.157,0,0,0.002074
0.158,0,0,0.002194
0.158,0,0,0.002194
0.158,0,0,0.002194
0.159,0,0,0.002103
0.159,0,0,0.002103
0.159,0,0,0.002103
0.16,0,0,0.00207
0.16,0,0,0.00207
0.16,0,0,0.00207
0.161,0,0,0.00221
0.161,0,0,0.00221
0.161,0,0,0.00221
0.162,0,0,0.002131
0.162,0,0,0.002131
0.162,0,0,0.002131
0.163,0,0,0.002102
0.163,0,0,0.002102
0.163,0,0,0.002102
0.164,0,0,0.002095
0.164,0,0,0.002095
0.164,0,0,0.002095
0.165,0,0,0.002098
0.165,0,0,0.002098
0.165,0,0,0.002098
0.166,0,0,0.002105
0.166,0,0,0.002105
0.166,0,0,0.002105
0.167,0,0,0.002116
0.167,0,0,0.002116
0.167,0,0,0.002116
0.168,0,0,0.002123
0.168,0,0,0.002123
0.168,0,0,0.002123
0.169,0,0,0.002137
0.169,0,0,0.002137
0.169,0,0,0.002137
0.17,0,0,0.002144
0.17,0,0,0.002144
0.17,0,0,0.002144
0.171,0,0,0.00216
0.171,0,0,0.00216
0.171,0,0,0.00216
0.172,0,0,0.002168
0.172,0,0,0.002168
0.172,0,0,0.002168
0.173,0,0,0.002181
0.173,0,0,0.002181
0.173,0,0,0.002181
0.174,0,0,0.002192
0.174,0,0,0.002192
0.174,0,0,0.002192
0.175,0,0,0.002202
0.175,0,0,0.002202
0.175,0,0,0.002202
0.176,0,0,0.002215
0.176,0,0,0.002215
0.176,0,0,0.002215
0.177,0,0,0.002227
0.177,0,0,0.002227
0.177,0,0,0.002227
0.178,0,0,0.002239
0.178,0,0,0.002239
0.178,0,0,0.002239
0.179,0,0,0.00225
0.179,0,0,0.00225
0.179,0,0,0.00225
0.18,0,0,0.002262
0.18,0,0,0.002262
0.18,0,0,0.002262
0.181,0,0,0.002273
0.181,0,0,0.002273
0.181,0,0,0.002273
0.182,0,0,0.002287
0.182,0,0,0.002287
0.182,0,0,0.002287
0.183,0,0,0.002158
0.183,0,0,0.002158
0.183,0,0,0.002158
0.184,0,0,0.002254
0.184,0,0,0.002254
0.184,0,0,0.002254
0.185,0,0,0.002162
0.185,0,0,0.002162
0.185,0,0,0.002162
0.186,0,0,0.002266
0.186,0,0,0.002266
0.186,0,0,0.002266
0.187,0,0,0.002179
0.187,0,0,0.002179
0.187,0,0,0.002179
0.188,0,0,0.002155
0.188,0,0,0.002155
0.188,0,0,0.002155
0.189,0,0,0.002283
0.189,0,0,0.002283
0.189,0,0,0.002283
0.19,0,0,0.0022
0.19,0,0,0.0022
0.19,0,0,0.0022
0.191,0,0,0.002182
0.191,0,0,0.002182
0.191,0,0,0.002182
0.192,0,0,0.002181
0.192,0,0,0.002181
0.192,0,0,0.002181
0.193,0,0,0.002189
0.193,0,0,0.002189
0.193,0,0,0.002189
0.194,0,0,0.002197
0.194,0,0,0.002197
0.194,0,0,0.002197
0.195,0,0,0.002205
0.195,0,0,0.002205
0.195,0,0,0.002205
0.196,0,0,0.002213
0.196,0,0,0.002213
0.196,0,0,0.002213
0.197,0,0,0.002224
0.197,0,0,0.002224
0.197,0,0,0.002224
0.198,0,0,0.002232
0.198,0,0,0.002232
0.198,0,0,0.002232
0.199,0,0,0.002243
0.199,0,0,0.002243
0.199,0,0,0.002243
0.2,0,0,0.002253
0.2,0,0,0.002253
0.2,0,0,0.002253
0.201,0,0,0.002261
0.201,0,0,0.002261
0.201,0,0,0.002261
0.202,0,0,0.002273
0.202,0,0,0.002273
0.202,0,0,0.002273
0.203,0,0,0.002281
0.203,0,0,0.002281
0.203,0,0,0.002281
0.204,0,0,0.002294
0.204,0,0,0.002294
0.204,0,0,0.002294
0.205,0,0,0.002304
0.205,0,0,0.002304
0.205,0,0,0.002304
0.206,0,0,0.002311
0.206,0,0,0.002311
0.206,0,0,0.002311
0.207,0,0,0.002324
0.207,0,0,0.002324
0.207,0,0,0.002324
0.208,0,0,0.002334
0.208,0,0,0.002334
0.208,0,0,0.002334
0.209,0,0,0.002347
0.209,0,0,0.002347
0.209,0,0,0.002347
0.21,0,0,0.002354
0.21,0,0,0.002354
0.21,0,0,0.002354
0.211,0,0,0.002366
0.211,0,0,0.002366
0.211,0,0,0.002366
0.212,0,0,0.002378
0.212,0,0,0.002378
0.212,0,0,0.002378
0.213,0,0,0.002387
0.213,0,0,0.002387
0.213,0,0,0.002387
0.214,0,0,0.002403
0.214,0,0,0.002403
0.214,0,0,0.002403
0.215,0,0,0.002405
0.215,0,0,0.002405
0.215,0,0,0.002405
0.216,0,0,0.00232
0.216,0,0,0.00232
0.216,0,0,0.00232
0.217,0,0,0.002398
0.217,0,0,0.002398
0.217,0,0,0.002398
0.218,0,0,0.002332
0.218,0,0,0.002332
0.218,0,0,0.002332
0.219,0,0,0.002414
0.219,0,0,0.002414
0.219,0,0,0.002414
0.22,0,0,0.002352
0.22,0,0,0.002352
0.22,0,0,0.002352
0.221,0,0,0.002343
0.221,0,0,0.002343
0.221,0,0,0.002343
0.222,0,0,0.002342
0.222,0,0,0.002342
0.222,0,0,0.002342
0.223,0,0,0.002352
0.223,0,0,0.002352
0.223,0,0,0.002352
0.224,0,0,0.002361
0.224,0,0,0.002361
0.224,0,0,0.002361
0.225,0,0,0.00237
0.225,0,0,0.00237
0.225,0,0,0.00237
0.226,0,0,0.00238
0.226,0,0,0.00238
0.226,0,0,0.00238
0.227,0,0,0.002386
0.227,0,0,0.002386
0.227,0,0,0.002386
0.228,0,0,0.002398
0.228,0,0,0.002398
0.228,0,0,0.002398
0.229,0,0,0.002408
0.229,0,0,0.002408
0.229,0,0,0.002408
0.23,0,0,0.002417
0.23,0,0,0.002417
0.23,0,0,0.002417
0.231,0,0,0.002427
0.231,0,0,0.002427
0.231,0,0,0.002427
0.232,0,0,0.002437
0.232,0,0,0.002437
0.232,0,0,0.002437
0.233,0,0,0.002446
0.233,0,0,0.002446
0.233,0,0,0.002446
0.234,0,0,0.002457
0.234,0,0,0.002457
0.234,0,0,0.002457
0.235,0,0,0.002467
0.235,0,0,0.002467
0.235,0,0,0.002467
0.236,0,0,0.002476
0.236,0,0,0.002476
0.236,0,0,0.002476
0.237,0,0,0.002487
0.237,0,0,0.002487
0.237,0,0,0.002487
0.238,0,0,0.002497
0.238,0,0,0.002497
0.238,0,0,0.002497
0.239,0,0,0.002506
0.239,0,0,0.002506
0.239,0,0,0.002506
0.24,0,0,0.002518
0.24,0,0,0.002518
0.24,0,0,0.002518
0.241,0,0,0.002527
0.241,0,0,0.002527
0.241,0,0,0.002527
0.242,0,0,0.002539
0.242,0,0,0.002539
0.242,0,0,0.002539
0.243,0,0,0.002549
0.243,0,0,0.002549
0.243,0,0,0.002549
0.244,0,0,0.00256
0.244,0,0,0.00256
0.244,0,0,0.00256
0.245,0,0,0.00257
0.245,0,0,0.00257
0.245,0,0,0.00257
0.246,0,0,0.002509
0.246,0,0,0.002509
0.246,0,0,0.002509
0.247,0,0,0.002572
0.247,0,0,0.002572
0.247,0,0,0.002572
0.248,0,0,0.002527
0.248,0,0,0.002527
0.248,0,0,0.002527
0.249,0,0,0.002591
0.249,0,0,0.002591
0.249,0,0,0.002591
0.25,0,0,0.002546
0.25,0,0,0.002546
0.25,0,0,0.002546
0.251,0,0,0.002542
0.251,0,0,0.002542
0.251,0,0,0.002542
0.252,0,0,0.002549
0.252,0,0,0.002549
0.252,0,0,0.002549
0.253,0,0,0.00256
0.253,0,0,0.00256
0.253,0,0,0.00256
0.254,0,0,0.002568
0.254,0,0,0.002568
0.254,0,0,0.002568
0.255,0,0,0.002579
0.255,0,0,0.002579
0.255,0,0,0.002579
0.256,0,0,0.002587
0.256,0,0,0.002587
0.256,0,0,0.002587
0.257,0,0,0.002666
0.257,0,0,0.002666
0.257,0,0,0.002666
0.258,0,0,0.002621
0.258,0,0,0.002621
0.258,0,0,0.002621
0.259,0,0,0.00262
0.259,0,0,0.00262
0.259,0,0,0.00262
0.26,0,0,0.002697
0.26,0,0,0.002697
0.26,0,0,0.002697
0.261,0,0,0.002653
0.261,0,0,0.002653
0.261,0,0,0.002653
0.262,0,0,0.002721
0.262,0,0,0.002721
0.262,0,0,0.002721
0.263,0,0,0.002748
0.263,0,0,0.002748
0.263,0,0,0.002748
0.264,0,0,0.002763
0.264,0,0,0.002763
0.264,0,0,0.002763
0.265,0,0,0.002776
0.265,0,0,0.002776
0.265,0,0,0.002776
0.266,0,0,0.002789
0.266,0,0,0.002789
0.266,0,0,0.002789
0.267,0,0,0.002798
0.267,0,0,0.002798
0.267,0,0,0.002798
0.268,0,0,0.00281
0.268,0,0,0.00281
0.268,0,0,0.00281
0.269,0,0,0.002822
0.269,0,0,0.002822
0.269,0,0,0.002822
0.27,0,0,0.002831
0.27,0,0,0.002831
0.27,0,0,0.002831
0.271,0,0,0.002845
0.271,0,0,0.002845
0.271,0,0,0.002845
0.272,0,0,0.002856
0.272,0,0,0.002856
0.272,0,0,0.002856
0.273,0,0,0.002865
0.273,0,0,0.002865
0.273,0,0,0.002865
0.274,0,0,0.002878
0.274,0,0,0.002878
0.274,0,0,0.002878
0.275,0,0,0.002888
0.275,0,0,0.002888
0.275,0,0,0.002888
0.276,0,0,0.0029
0.276,0,0,0.0029
0.276,0,0,0.0029
0.277,0,0,0.002911
0.277,0,0,0.002911
0.277,0,0,0.002911
0.278,0,0,0.002921
0.278,0,0,0.002921
0.278,0,0,0.002921
0.279,0,0,0.002932
0.279,0,0,0.002932
0.279,0,0,0.002932
0.28,0,0,0.002943
0.28,0,0,0.002943
0.28,0,0,0.002943
0.281,0,0,0.002955
0.281,0,0,0.002955
0.281,0,0,0.002955
0.282,0,0,0.002965
0.282,0,0,0.002965
0.282,0,0,0.002965
0.283,0,0,0.002976
0.283,0,0,0.002976
0.283,0,0,0.002976
0.284,0,0,0.002987
0.284,0,0,0.002987
0.284,0,0,0.002987
0.285,0,0,0.002998
0.285,0,0,0.002998
0.285,0,0,0.002998
0.286,0,0,0.003009
0.286,0,0,0.003009
0.286,0,0,0.003009
0.287,0,0,0.00302
0.287,0,0,0.00302
0.287,0,0,0.00302
0.288,0,0,0.003032
0.288,0,0,0.003032
0.288,0,0,0.003032
0.289,0,0,0.003041
0.289,0,0,0.003041
0.289,0,0,0.003041
0.29,0,0,0.003166
0.29,0,0,0.003166
0.29,0,0,0.003166
0.291,0,0,0.003094
0.291,0,0,0.003094
0.291,0,0,0.003094
0.292,0,0,0.0032
0.292,0,0,0.0032
0.292,0,0,0.0032
0.293,0,0,0.00312
0.293,0,0,0.00312
0.293,0,0,0.00312
0.294,0,0,0.003227
0.294,0,0,0.003227
0.294,0,0,0.003227
0.295,0,0,0.003266
0.295,0,0,0.003266
0.295,0,0,0.003266
0.296,0,0,0.003289
0.296,0,0,0.003289
0.296,0,0,0.003289
0.297,0,0,0.003306
0.297,0,0,0.003306
0.297,0,0,0.003306
0.298,0,0,0.003321
0.298,0,0,0.003321
0.298,0,0,0.003321
0.299,0,0,0.003333
0.299,0,0,0.003333
0.299,0,0,0.003333
0.3,0,0,0.003347
0.3,0,0,0.003347
0.3,0,0,0.003347
0.301,0,0,0.00336
0.301,0,0,0.00336
0.301,0,0,0.00336
0.302,0,0,0.003372
0.302,0,0,0.003372
0.302,0,0,0.003372
0.303,0,0,0.003384
0.303,0,0,0.003384
0.303,0,0,0.003384
0.304,0,0,0.003398
0.304,0,0,0.003398
0.304,0,0,0.003398
0.305,0,0,0.00341
0.305,0,0,0.00341
0.305,0,0,0.00341
0.306,0,0,0.003422
0.306,0,0,0.003422
0.306,0,0,0.003422
0.307,0,0,0.003434
0.307,0,0,0.003434
0.307,0,0,0.003434
0.308,0,0,0.003446
0.308,0,0,0.003446
0.308,0,0,0.003446
0.309,0,0,0.003457
0.309,0,0,0.003457
0.309,0,0,0.003457
0.31,0,0,0.00347
0.31,0,0,0.00347
0.31,0,0,0.00347
0.311,0,0,0.003482
0.311,0,0,0.003482
0.311,0,0,0.003482
0.312,0,0,0.003494
0.312,0,0,0.003494
0.312,0,0,0.003494
0.313,0,0,0.003505
0.313,0,0,0.003505
0.313,0,0,0.003505
0.314,0,0,0.003516
0.314,0,0,0.003516
0.314,0,0,0.003516
0.315,0,0,0.003525
0.315,0,0,0.003525
0.315,0,0,0.003525
0.316,0,0,0.00354
0.316,0,0,0.00354
0.316,0,0,0.00354
0.317,0,0,0.003551
0.317,0,0,0.003551
0.317,0,0,0.003551
0.318,0,0,0.003562
0.318,0,0,0.003562
0.318,0,0,0.003562
0.319,0,0,0.003573
0.319,0,0,0.003573
0.319,0,0,0.003573
0.32,0,-0.000001,0.003584
0.32,0,-0.000001,0.003584
0.32,0,-0.000001,0.003584
0.321,0,-0.000001,0.003594
0.321,0,-0.000001,0.003594
0.321,0,-0.000001,0.003594
0.322,0,0,0.003606
0.322,0,0,0.003606
0.322,0,0,0.003606
0.323,0,0,0.003617
0.323,0,0,0.003617
0.323,0,0,0.003617
0.324,0,0,0.00363
0.324,0,0,0.00363
0.324,0,0,0.00363
0.325,0,0,0.003637
0.325,0,0,0.003637
0.325,0,0,0.003637
0.326,0,0,0.003648
0.326,0,0,0.003648
0.326,0,0,0.003648
0.327,0,0,0.003661
0.327,0,0,0.003661
0.327,0,0,0.003661
0.328,0,0,0.003671
0.328,0,0,0.003671
0.328,0,0,0.003671
0.329,0,0,0.003684
0.329,0,0,0.003684
0.329,0,0,0.003684
0.33,0,0,0.003693
0.33,0,0,0.003693
0.33,0,0,0.003693
0.331,0,0,0.003702
0.331,0,0,0.003702
0.331,0,0,0.003702
0.332,0,0,0.003713
0.332,0,0,0.003713
0.332,0,0,0.003713
0.333,0,0,0.003919
0.333,0,0,0.003919
0.333,0,0,0.003919
0.334,0,0,0.0038
0.334,0,0,0.0038
0.334,0,0,0.0038
0.335,0,0,0.003767
0.335,0,0,0.003767
0.335,0,0,0.003767
0.336,0,0,0.003969
0.336,0,0,0.003969
0.336,0,0,0.003969
0.337,0,0.000001,0.003835
0.337,0,0.000001,0.003835
0.337,0,0.000001,0.003835
0.338,0,0.000001,0.00401
0.338,0,0.000001,0.00401
0.338,0,0.000001,0.00401
0.339,0,0,0.003867
0.339,0,0,0.003867
0.339,0,0,0.003867
0.34,0,0,0.004038
0.34,0,0,0.004038
0.34,0,0,0.004038
0.341,0,0,0.003892
0.341,0,0,0.003892
0.341,0,0,0.003892
0.342,0,0,0.004063
0.342,0,0,0.004063
0.342,0,0,0.004063
0.343,0,0,0.003917
0.343,0,0,0.003917
0.343,0,0,0.003917
0.344,0,0,0.004088
0.344,0,0,0.004088
0.344,0,0,0.004088
0.345,0,0,0.004159
0.345,0,0,0.004159
0.345,0,0,0.004159
0.346,0,0,0.00397
0.346,0,0,0.00397
0.346,0,0,0.00397
0.347,0,0,0.004131
0.347,0,0,0.004131
0.347,0,0,0.004131
0.348,0,0,0.004202
0.348,0,0,0.004202
0.348,0,0,0.004202
0.349,0,0,0.004235
0.349,0,0,0.004235
0.349,0,0,0.004235
0.35,0,0,0.004262
